이름,지역,클래스,카테고리,세부분류
최정걸장군묘,경기도,장소,관광지,궁궐/종묘
족두리봉,서울특별시,장소,관광지,봉우리/고지
삼포노래비,경상남도,장소,관광지,비/탑/문/각
하회마을지산고택,경상북도,장소,관광지,고택/생가/민속마을
옥녀봉,충청남도,장소,관광지,봉우리/고지
만파루,경상북도,장소,관광지,비/탑/문/각
석파정,서울특별시,장소,관광지,유명사적/유적지
삼불봉,충청남도,장소,관광지,봉우리/고지
파리봉,경상북도,장소,관광지,봉우리/고지
이태석신부생가,부산광역시,장소,관광지,고택/생가/민속마을
고현리공룡발자국화석,경상남도,장소,관광지,유명사적/유적지
성준경가옥,충청남도,장소,관광지,고택/생가/민속마을
유계화가옥,세종특별자치시,장소,관광지,고택/생가/민속마을
청천리고가,충청북도,장소,관광지,고택/생가/민속마을
옥여봉,경상북도,장소,관광지,봉우리/고지
옥녀봉,충청북도,장소,관광지,봉우리/고지
의성소우당,경상북도,장소,관광지,유명사적/유적지
발치봉,충청북도,장소,관광지,봉우리/고지
삼판서고택,경상북도,장소,관광지,고택/생가/민속마을
월령선인장군락지,제주특별자치도,장소,관광지,군락/서식지/생태보호구역
남해가인리화석산지,경상남도,장소,관광지,유명사적/유적지
와우리단군전,충청남도,장소,관광지,유명사적/유적지
장군암,경기도,장소,관광지,암자
미내다리,충청남도,장소,관광지,유명사적/유적지
영운재,경상남도,장소,관광지,유명사적/유적지
한안조씨제실,경상남도,장소,관광지,유명사적/유적지
정재종택,경상북도,장소,관광지,고택/생가/민속마을
이효석문화마을,강원도,장소,관광지,고택/생가/민속마을
아기씨당,서울특별시,장소,관광지,유명사적/유적지
서운암,경상남도,장소,관광지,암자
감호정사,경상북도,장소,관광지,고택/생가/민속마을
요강바위,전라북도,장소,관광지,바위
박사마을선양탑,강원도,장소,관광지,비/탑/문/각
식영정,전라남도,장소,관광지,유명사적/유적지
박정희대통령가옥,서울특별시,장소,관광지,고택/생가/민속마을
회남재,경상남도,장소,관광지,유명사적/유적지
상주향청,경상북도,장소,관광지,유명사적/유적지
강화고천리고인돌군,인천광역시,장소,관광지,유명사적/유적지
동북공심돈,경기도,장소,관광지,성/성터
금당사석탑,전라북도,장소,관광지,비/탑/문/각
장봉도인어상,인천광역시,장소,관광지,비/탑/문/각
서교동최규하대통령가옥,서울특별시,장소,관광지,고택/생가/민속마을
최규식경무관동상,서울특별시,장소,관광지,유명사적/유적지
천주교홍주순교성지,충청남도,장소,관광지,비/탑/문/각
홍대용선생생가지,충청남도,장소,관광지,고택/생가/민속마을
장대골순교성지,부산광역시,장소,관광지,유명사적/유적지
금성당,서울특별시,장소,관광지,고택/생가/민속마을
대흥리선사유적지,충청남도,장소,관광지,유명사적/유적지
용장성,전라남도,장소,관광지,유명사적/유적지
상주천주교신앙고백비,경상북도,장소,관광지,비/탑/문/각
엉알해안,제주특별자치도,장소,관광지,군락/서식지/생태보호구역
영응대군묘및신도비,경기도,장소,관광지,비/탑/문/각
옥녀봉,전라남도,장소,관광지,봉우리/고지
천도교중앙대교당,서울특별시,장소,관광지,유명사적/유적지
종릉재사,경상북도,장소,관광지,고택/생가/민속마을
장척암,경상남도,장소,관광지,암자
봉화사동추원재,경상북도,장소,관광지,고택/생가/민속마을
빈동재사,경상북도,장소,관광지,유명사적/유적지
비석바위,인천광역시,장소,관광지,바위
우이암,서울특별시,장소,관광지,바위
채림정,경상남도,장소,관광지,유명사적/유적지
묘봉,충청북도,장소,관광지,봉우리/고지
김갑동가옥,경상북도,장소,관광지,고택/생가/민속마을
월암재,경상북도,장소,관광지,고택/생가/민속마을
송재서재필선생생가,전라남도,장소,관광지,고택/생가/민속마을
광풍루,경상남도,장소,관광지,비/탑/문/각
용추봉,전라남도,장소,관광지,봉우리/고지
박연정,경상남도,장소,관광지,유명사적/유적지
홍정희효자문,경기도,장소,관광지,고택/생가/민속마을
숲정이,전라남도,장소,관광지,천연기념물
여성봉,경기도,장소,관광지,봉우리/고지
선병우고가,충청북도,장소,관광지,유명사적/유적지
태백산맥문학비,전라남도,장소,관광지,비/탑/문/각
남일대코끼리바위,경상남도,장소,관광지,바위
참성단,인천광역시,장소,관광지,유명사적/유적지
자암박준승선생생가,전라북도,장소,관광지,고택/생가/민속마을
비단봉,강원도,장소,관광지,봉우리/고지
망미정우송당,경상북도,장소,관광지,유명사적/유적지
윤남석가옥,충청남도,장소,관광지,고택/생가/민속마을
고성소을비포성지,경상남도,장소,관광지,성/성터
구재봉,경상남도,장소,관광지,봉우리/고지
송천세려고택,경상북도,장소,관광지,유명사적/유적지
각리언곡재,경상북도,장소,관광지,고택/생가/민속마을
구룡사,울산광역시,장소,관광지,암자
괴시리괴정,경상북도,장소,관광지,비/탑/문/각
봉화기헌고택,경상북도,장소,관광지,고택/생가/민속마을
경수당,경상북도,장소,관광지,유명사적/유적지
영해경수당종택,경상북도,장소,관광지,유명사적/유적지
고소대,전라남도,장소,관광지,고택/생가/민속마을
임꺽정봉,경기도,장소,관광지,봉우리/고지
강금봉,부산광역시,장소,관광지,봉우리/고지
오룡리귀부,충청남도,장소,관광지,비/탑/문/각
해미산성,강원도,장소,관광지,성/성터
의령관문,경상남도,장소,관광지,비/탑/문/각
직지사극락전,경상북도,장소,관광지,암자
이완장군묘,경기도,장소,관광지,유명사적/유적지
주룡암,광주광역시,장소,관광지,암자
가조도옥녀봉,경상남도,장소,관광지,봉우리/고지
독진대아문,부산광역시,장소,관광지,유명사적/유적지
청주충혼탑,충청북도,장소,관광지,비/탑/문/각
소황사구,충청남도,장소,관광지,유명사적/유적지
도성암,전라북도,장소,관광지,암자
삼신봉,경상남도,장소,관광지,봉우리/고지
연동사지3층석탑,전라남도,장소,관광지,비/탑/문/각
문성암,광주광역시,장소,관광지,암자
운봉관,경상북도,장소,관광지,유명사적/유적지
가산산성진남문,경상북도,장소,관광지,비/탑/문/각
쌍계루,전라남도,장소,관광지,유명사적/유적지
동남리전천왕사지,충청남도,장소,관광지,유명사적/유적지
학소대,경상북도,장소,관광지,바위
초래봉,전라남도,장소,관광지,봉우리/고지
삼은각,충청남도,장소,관광지,비/탑/문/각
국사봉,경상남도,장소,관광지,봉우리/고지
국사봉,경상남도,장소,관광지,봉우리/고지
대원군척화비,경상남도,장소,관광지,비/탑/문/각
인도아선교사사택,광주광역시,장소,관광지,고택/생가/민속마을
브라운선교사사택,광주광역시,장소,관광지,고택/생가/민속마을
허철선선교사사택,광주광역시,장소,관광지,고택/생가/민속마을
피터슨선교사사택,광주광역시,장소,관광지,고택/생가/민속마을
동강서당,경상북도,장소,관광지,고택/생가/민속마을
유애사,전라북도,장소,관광지,유명사적/유적지
과지초당,경기도,장소,관광지,유명사적/유적지
순충공김선궁묘소,경상북도,장소,관광지,궁궐/종묘
천진궁,경상남도,장소,관광지,고택/생가/민속마을
부용당,전라남도,장소,관광지,유명사적/유적지
돌산대교준공기념탑,전라남도,장소,관광지,비/탑/문/각
어업인위령탑,전라남도,장소,관광지,비/탑/문/각
영남제일문,경상북도,장소,관광지,비/탑/문/각
연지암,울산광역시,장소,관광지,암자
국사봉,전라남도,장소,관광지,봉우리/고지
송포백송,경기도,장소,관광지,천연기념물
독산봉수대지,경기도,장소,관광지,천연기념물
민병옥가옥,서울특별시,장소,관광지,고택/생가/민속마을
합천군충혼탑,경상남도,장소,관광지,비/탑/문/각
가마봉,전라북도,장소,관광지,봉우리/고지
황지재,경상북도,장소,관광지,고택/생가/민속마을
남천고택,경상북도,장소,관광지,고택/생가/민속마을
세덕사,경상남도,장소,관광지,고택/생가/민속마을
사리암,전라남도,장소,관광지,암자
조남리지석묘,경기도,장소,관광지,비/탑/문/각
웅천읍성,경상남도,장소,관광지,성/성터
문수봉,경기도,장소,관광지,봉우리/고지
한동환해장성,제주특별자치도,장소,관광지,유명사적/유적지
칠사당,강원도,장소,관광지,유명사적/유적지
자원암,부산광역시,장소,관광지,암자
강화산성서문,인천광역시,장소,관광지,성/성터
강화산성동문,인천광역시,장소,관광지,성/성터
강화산성북문,인천광역시,장소,관광지,성/성터
강화산성남문,인천광역시,장소,관광지,성/성터
부사정,경상남도,장소,관광지,유명사적/유적지
청연암,경상북도,장소,관광지,암자
13도창의군탑,서울특별시,장소,관광지,비/탑/문/각
의암유인석선생거택,충청북도,장소,관광지,고택/생가/민속마을
건원릉,경기도,장소,관광지,왕릉/고분
아산건재고택,충청남도,장소,관광지,고택/생가/민속마을
전형필가옥,서울특별시,장소,관광지,고택/생가/민속마을
한산대첩기념비,경상남도,장소,관광지,비/탑/문/각
금성산고분군,경상북도,장소,관광지,왕릉/고분
박진지구전적비,경상남도,장소,관광지,비/탑/문/각
수리봉,강원도,장소,관광지,봉우리/고지
도중도,충청남도,장소,관광지,유명사적/유적지
동장대,경기도,장소,관광지,유명사적/유적지
시루봉,경상남도,장소,관광지,봉우리/고지
정림사지석불좌상,충청남도,장소,관광지,보물
광개토태왕동상,경기도,장소,관광지,비/탑/문/각
강릉정동진해안단구,강원도,장소,관광지,천연기념물
청연루,전라북도,장소,관광지,비/탑/문/각
양효공안맹담과정의공주묘역,서울특별시,장소,관광지,왕릉/고분
노변동사직단,대구광역시,장소,관광지,유명사적/유적지
묵호성황당,강원도,장소,관광지,고택/생가/민속마을
김해김불모산종실,경상남도,장소,관광지,고택/생가/민속마을
